"Notes","Year","Year Code","State","State Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"2019","2019","New York","36","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",83,19453561,0.4
,"2019","2019","New York","36","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",1834,19453561,9.4
,"2019","2019","New York","36","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",1308,19453561,6.7
,"2019","2019","New York","36","Accidental poisoning by and exposure to alcohol","X45",81,19453561,0.4
,"2019","2019","New York","36","Accidental poisoning by and exposure to other gases and vapours","X47",42,19453561,0.2
,"2019","2019","New York","36","Exposure to unspecified factor causing fracture","X59.0",114,19453561,0.6
,"2019","2019","New York","36","Exposure to unspecified factor causing other and unspecified injury","X59.9",156,19453561,0.8
,"2019","2019","New York","36","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",51,19453561,0.3
,"2019","2019","New York","36","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X62",17,19453561,Unreliable
,"2019","2019","New York","36","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",134,19453561,0.7
,"2019","2019","New York","36","Intentional self-poisoning by and exposure to other gases and vapours","X67",49,19453561,0.3
,"2019","2019","New York","36","Intentional self-harm by hanging, strangulation and suffocation","X70",677,19453561,3.5
,"2019","2019","New York","36","Intentional self-harm by drowning and submersion","X71",37,19453561,0.2
,"2019","2019","New York","36","Intentional self-harm by handgun discharge","X72",12,19453561,Unreliable
,"2019","2019","New York","36","Intentional self-harm by rifle, shotgun and larger firearm discharge","X73",104,19453561,0.5
,"2019","2019","New York","36","Intentional self-harm by other and unspecified firearm discharge","X74",339,19453561,1.7
,"2019","2019","New York","36","Intentional self-harm by sharp object","X78",58,19453561,0.3
,"2019","2019","New York","36","Intentional self-harm by jumping from a high place","X80",138,19453561,0.7
,"2019","2019","New York","36","Intentional self-harm by jumping or lying before moving object","X81",52,19453561,0.3
,"2019","2019","New York","36","Assault by hanging, strangulation and suffocation","X91",18,19453561,Unreliable
,"2019","2019","New York","36","Assault by other and unspecified firearm discharge","X95",315,19453561,1.6
,"2019","2019","New York","36","Assault by sharp object","X99",118,19453561,0.6
,"2019","2019","New York","36","Assault by other specified means","Y08",11,19453561,Unreliable
,"2019","2019","New York","36","Assault by unspecified means","Y09",80,19453561,0.4
,"2019","2019","New York","36","Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent","Y11",12,19453561,Unreliable
,"2019","2019","New York","36","Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent","Y12",109,19453561,0.6
,"2019","2019","New York","36","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent","Y14",44,19453561,0.2
,"2019","2019","New York","36","Drowning and submersion, undetermined intent","Y21",26,19453561,0.1
,"2019","2019","New York","36","Falling, jumping or pushed from a high place, undetermined intent","Y30",19,19453561,Unreliable
,"2019","2019","New York","36","Other specified events, undetermined intent","Y33",15,19453561,Unreliable
,"2019","2019","New York","36","Unspecified event, undetermined intent","Y34",54,19453561,0.3
,"2019","2019","New York","36","Legal intervention involving firearm discharge","Y35.0",13,19453561,Unreliable
,"2019","2019","New York","36","Anticoagulants","Y44.2",13,19453561,Unreliable
,"2019","2019","New York","36","Surgical operation with transplant of whole organ","Y83.0",24,19453561,0.1
,"2019","2019","New York","36","Surgical operation with implant of artificial internal device","Y83.1",27,19453561,0.1
,"2019","2019","New York","36","Surgical operation with anastomosis, bypass or graft","Y83.2",26,19453561,0.1
,"2019","2019","New York","36","Surgical operation with formation of external stoma","Y83.3",15,19453561,Unreliable
,"2019","2019","New York","36","Other reconstructive surgery","Y83.4",12,19453561,Unreliable
,"2019","2019","New York","36","Removal of other organ (partial) (total)","Y83.6",15,19453561,Unreliable
,"2019","2019","New York","36","Surgical procedure, unspecified","Y83.9",41,19453561,0.2
,"2019","2019","New York","36","Kidney dialysis","Y84.1",12,19453561,Unreliable
,"2019","2019","New York","36","Radiological procedure and radiotherapy","Y84.2",11,19453561,Unreliable
,"2019","2019","New York","36","Urinary catheterization","Y84.6",28,19453561,0.1
,"2019","2019","New York","36","Other medical procedures","Y84.8",23,19453561,0.1
,"2019","2019","New York","36","Sequelae of motor-vehicle accident","Y85.0",29,19453561,0.1
,"2019","2019","New York","36","Sequelae of other accidents","Y86",59,19453561,0.3
,"2019","2019","New York","36","Sequelae of assault","Y87.1",10,19453561,Unreliable
"Total","2019","2019","New York","36",,,156375,19453561,803.8
"Total","2019","2019",,,,,156375,19453561,803.8
,"2020","2020","New York","36","Enterocolitis due to Clostridium difficile","A04.7",238,19336776,1.2
,"2020","2020","New York","36","Other and unspecified gastroenteritis and colitis of infectious origin","A09.0",29,19336776,0.1
,"2020","2020","New York","36","Gastroenteritis and colitis of unspecified origin","A09.9",162,19336776,0.8
,"2020","2020","New York","36","Tuberculosis of lung, without mention of bacteriological or histological confirmation","A16.2",10,19336776,Unreliable
,"2020","2020","New York","36","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation","A16.9",14,19336776,Unreliable
,"2020","2020","New York","36","Pulmonary mycobacterial infection","A31.0",14,19336776,Unreliable
,"2020","2020","New York","36","Septicaemia due to Staphylococcus aureus","A41.0",37,19336776,0.2
,"2020","2020","New York","36","Septicaemia due to unspecified staphylococcus","A41.2",14,19336776,Unreliable
,"2020","2020","New York","36","Septicaemia due to other Gram-negative organisms","A41.5",64,19336776,0.3
,"2020","2020","New York","36","Septicaemia, unspecified","A41.9",1746,19336776,9.0
,"2020","2020","New York","36","Legionnaires disease","A48.1",18,19336776,Unreliable
,"2020","2020","New York","36","Staphylococcal infection, unspecified","A49.0",73,19336776,0.4
,"2020","2020","New York","36","Streptococcal infection, unspecified","A49.1",33,19336776,0.2
,"2020","2020","New York","36","Other bacterial infections of unspecified site","A49.8",37,19336776,0.2
,"2020","2020","New York","36","Bacterial infection, unspecified","A49.9",88,19336776,0.5
,"2020","2020","New York","36","Creutzfeldt-Jakob disease - CJD","A81.0",28,19336776,0.1
,"2020","2020","New York","36","Herpesviral encephalitis","B00.4",11,19336776,Unreliable
,"2020","2020","New York","36","Acute hepatitis B without delta-agent and without hepatic coma","B16.9",25,19336776,0.1
,"2020","2020","New York","36","Chronic viral hepatitis C","B18.2",145,19336776,0.7
,"2020","2020","New York","36","HIV disease resulting in other bacterial infections","B20.1",39,19336776,0.2
,"2020","2020","New York","36","HIV disease resulting in other viral infections","B20.3",23,19336776,0.1
,"2020","2020","New York","36","HIV disease resulting in Pneumocystis carinii pneumonia","B20.6",15,19336776,Unreliable
,"2020","2020","New York","36","HIV disease resulting in multiple infections","B20.7",49,19336776,0.3
,"2020","2020","New York","36","HIV disease resulting in other infectious and parasitic diseases","B20.8",34,19336776,0.2
,"2020","2020","New York","36","HIV disease resulting in multiple diseases classified elsewhere","B22.7",44,19336776,0.2
,"2020","2020","New York","36","HIV disease resulting in other specified conditions","B23.8",109,19336776,0.6
,"2020","2020","New York","36","Unspecified human immunodeficiency virus [HIV] disease","B24",54,19336776,0.3
,"2020","2020","New York","36","Coronavirus infection, unspecified","B34.2",651,19336776,3.4
,"2020","2020","New York","36","Other viral infections of unspecified site","B34.8",75,19336776,0.4
,"2020","2020","New York","36","Viral infection, unspecified","B34.9",66,19336776,0.3
,"2020","2020","New York","36","Candidal septicaemia","B37.7",12,19336776,Unreliable
,"2020","2020","New York","36","Unspecified mycosis","B49",55,19336776,0.3
,"2020","2020","New York","36","Pneumocystosis","B59",17,19336776,Unreliable
,"2020","2020","New York","36","Sequelae of other specified infectious and parasitic diseases","B94.8",32,19336776,0.2
,"2020","2020","New York","36","Other and unspecified infectious diseases","B99",62,19336776,0.3
,"2020","2020","New York","36","Malignant neoplasm of base of tongue","C01",12,19336776,Unreliable
,"2020","2020","New York","36","Tongue, unspecified - Malignant neoplasms","C02.9",136,19336776,0.7
,"2020","2020","New York","36","Mouth, unspecified - Malignant neoplasms","C06.9",70,19336776,0.4
,"2020","2020","New York","36","Malignant neoplasm of parotid gland","C07",29,19336776,0.1
,"2020","2020","New York","36","Major salivary gland, unspecified - Malignant neoplasms","C08.9",27,19336776,0.1
,"2020","2020","New York","36","Tonsil, unspecified - Malignant neoplasms","C09.9",50,19336776,0.3
,"2020","2020","New York","36","Oropharynx, unspecified - Malignant neoplasms","C10.9",75,19336776,0.4
,"2020","2020","New York","36","Nasopharynx, unspecified - Malignant neoplasms","C11.9",47,19336776,0.2
,"2020","2020","New York","36","Hypopharynx, unspecified - Malignant neoplasms","C13.9",17,19336776,Unreliable
,"2020","2020","New York","36","Pharynx, unspecified - Malignant neoplasms","C14.0",60,19336776,0.3
,"2020","2020","New York","36","Oesophagus, unspecified - Malignant neoplasms","C15.9",804,19336776,4.2
,"2020","2020","New York","36","Cardia - Malignant neoplasms","C16.0",73,19336776,0.4
,"2020","2020","New York","36","Stomach, unspecified - Malignant neoplasms","C16.9",657,19336776,3.4
,"2020","2020","New York","36","Duodenum - Malignant neoplasms","C17.0",47,19336776,0.2
,"2020","2020","New York","36","Small intestine, unspecified - Malignant neoplasms","C17.9",37,19336776,0.2
,"2020","2020","New York","36","Caecum - Malignant neoplasms","C18.0",37,19336776,0.2
,"2020","2020","New York","36","Appendix - Malignant neoplasms","C18.1",64,19336776,0.3
,"2020","2020","New York","36","Ascending colon - Malignant neoplasms","C18.2",17,19336776,Unreliable
,"2020","2020","New York","36","Sigmoid colon - Malignant neoplasms","C18.7",40,19336776,0.2
,"2020","2020","New York","36","Colon, unspecified - Malignant neoplasms","C18.9",2040,19336776,10.5
,"2020","2020","New York","36","Malignant neoplasm of rectosigmoid junction","C19",200,19336776,1.0
,"2020","2020","New York","36","Malignant neoplasm of rectum","C20",440,19336776,2.3
,"2020","2020","New York","36","Anus, unspecified - Malignant neoplasms","C21.0",67,19336776,0.3
,"2020","2020","New York","36","Overlapping lesion of rectum, anus and anal canal - Malignant neoplasms","C21.8",11,19336776,Unreliable
,"2020","2020","New York","36","Liver cell carcinoma - Malignant neoplasms","C22.0",559,19336776,2.9
,"2020","2020","New York","36","Intrahepatic bile duct carcinoma - Malignant neoplasms","C22.1",461,19336776,2.4
,"2020","2020","New York","36","Liver, unspecified - Malignant neoplasms","C22.9",354,19336776,1.8
,"2020","2020","New York","36","Malignant neoplasm of gallbladder","C23",167,19336776,0.9
,"2020","2020","New York","36","Extrahepatic bile duct - Malignant neoplasms","C24.0",69,19336776,0.4
,"2020","2020","New York","36","Ampulla of Vater - Malignant neoplasms","C24.1",21,19336776,0.1
,"2020","2020","New York","36","Biliary tract, unspecified - Malignant neoplasms","C24.9",54,19336776,0.3
,"2020","2020","New York","36","Head of pancreas - Malignant neoplasms","C25.0",42,19336776,0.2
,"2020","2020","New York","36","Pancreatic duct - Malignant neoplasms","C25.3",14,19336776,Unreliable
,"2020","2020","New York","36","Pancreas, unspecified - Malignant neoplasms","C25.9",2726,19336776,14.1
,"2020","2020","New York","36","Intestinal tract, part unspecified - Malignant neoplasms","C26.0",16,19336776,Unreliable
,"2020","2020","New York","36","Ill-defined sites within the digestive system - Malignant neoplasms","C26.9",96,19336776,0.5
,"2020","2020","New York","36","Accessory sinus, unspecified - Malignant neoplasms","C31.9",14,19336776,Unreliable
,"2020","2020","New York","36","Glottis - Malignant neoplasms","C32.0",12,19336776,Unreliable
,"2020","2020","New York","36","Supraglottis - Malignant neoplasms","C32.1",10,19336776,Unreliable
,"2020","2020","New York","36","Larynx, unspecified - Malignant neoplasms","C32.9",140,19336776,0.7
,"2020","2020","New York","36","Upper lobe, bronchus or lung - Malignant neoplasms","C34.1",163,19336776,0.8
,"2020","2020","New York","36","Lower lobe, bronchus or lung - Malignant neoplasms","C34.3",66,19336776,0.3
,"2020","2020","New York","36","Bronchus or lung, unspecified - Malignant neoplasms","C34.9",6673,19336776,34.5
,"2020","2020","New York","36","Malignant neoplasm of thymus","C37",22,19336776,0.1
,"2020","2020","New York","36","Mandible - Malignant neoplasms","C41.1",10,19336776,Unreliable
